timestamp,payload_idx,record_idx,version,carrier_id,slots_elapsed,pdsch_decode,crc_pass_tb,crc_fail_tb,bler_pct,retx_tb,ack_as_nack,harq_fail,crc_pass_bytes,crc_fail_bytes,tb_bytes,padding_bytes,retx_bytes,throughput_mbps
2026-06-26 20:04:52.810569,0,0,3.0,0,858698,53934,48755,5179,9.602477101642748,5134,124,9,1071055013,193922407,1264977420,1131907,197421311,
2026-06-26 20:04:52.815547,1,0,3.0,0,858708,53934,48755,5179,9.602477101642748,5134,124,9,1071055013,193922407,1264977420,1131907,197421311,0.0
2026-06-26 20:04:52.820535,2,0,3.0,0,858718,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.04490777866880513
2026-06-26 20:04:52.825524,3,0,3.0,0,858728,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.830533,4,0,3.0,0,858738,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.835552,5,0,3.0,0,858748,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.840538,6,0,3.0,0,858758,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.845520,7,0,3.0,0,858768,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.850531,8,0,3.0,0,858778,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.855548,9,0,3.0,0,858788,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.860545,10,0,3.0,0,858798,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.865537,11,0,3.0,0,858808,53935,48756,5179,9.602299063687772,5134,124,9,1071055041,193922407,1264977448,1131930,197421311,0.0
2026-06-26 20:04:52.870566,12,0,3.0,0,858818,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.1686219924438258
2026-06-26 20:04:52.875542,13,0,3.0,0,858828,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.880548,14,0,3.0,0,858838,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.885519,15,0,3.0,0,858848,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.890529,16,0,3.0,0,858858,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.895551,17,0,3.0,0,858868,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.900539,18,0,3.0,0,858878,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.905525,19,0,3.0,0,858888,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.910528,20,0,3.0,0,858898,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.915552,21,0,3.0,0,858908,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.920542,22,0,3.0,0,858918,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.925519,23,0,3.0,0,858928,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.930539,24,0,3.0,0,858938,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.935546,25,0,3.0,0,858948,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.940547,26,0,3.0,0,858958,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.945519,27,0,3.0,0,858968,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.950534,28,0,3.0,0,858978,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.955548,29,0,3.0,0,858988,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.960541,30,0,3.0,0,858998,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.965520,31,0,3.0,0,859008,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.970538,32,0,3.0,0,859016,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.974356,33,0,3.0,0,859026,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.979337,34,0,3.0,0,859036,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.984340,35,0,3.0,0,859046,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.989448,36,0,3.0,0,859056,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.994453,37,0,3.0,0,859066,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:52.996490,38,0,3.0,0,859068,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:53.146548,39,0,3.0,0,859078,53936,48757,5179,9.602121032334619,5134,124,9,1071055147,193922407,1264977554,1131956,197421311,0.0
2026-06-26 20:04:53.151473,40,0,3.0,0,859088,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,6.65502538071066
2026-06-26 20:04:53.156490,41,0,3.0,0,859098,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,0.0
2026-06-26 20:04:53.161479,42,0,3.0,0,859108,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,0.0
2026-06-26 20:04:53.166479,43,0,3.0,0,859118,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,0.0
2026-06-26 20:04:53.171470,44,0,3.0,0,859128,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,0.0
2026-06-26 20:04:53.176500,45,0,3.0,0,859138,53937,48758,5179,9.601943007582921,5134,124,9,1071059244,193922407,1264981651,1132340,197421311,0.0
2026-06-26 20:04:53.181472,46,0,3.0,0,859148,53939,48760,5179,9.601586977882423,5134,124,9,1071059364,193922407,1264981771,1132375,197421311,0.19308125502815768
2026-06-26 20:04:53.186482,47,0,3.0,0,859158,53939,48760,5179,9.601586977882423,5134,124,9,1071059364,193922407,1264981771,1132375,197421311,0.0
2026-06-26 20:04:53.191482,48,0,3.0,0,859168,53939,48760,5179,9.601586977882423,5134,124,9,1071059364,193922407,1264981771,1132375,197421311,0.0
2026-06-26 20:04:53.196492,49,0,3.0,0,859178,53939,48760,5179,9.601586977882423,5134,124,9,1071059364,193922407,1264981771,1132375,197421311,0.0
2026-06-26 20:04:53.201489,50,0,3.0,0,859188,53940,48761,5179,9.601408972932889,5134,124,9,1071059505,193922407,1264981912,1132391,197421311,0.22573544126475886
2026-06-26 20:04:53.206485,51,0,3.0,0,859198,53940,48761,5179,9.601408972932889,5134,124,9,1071059505,193922407,1264981912,1132391,197421311,0.0
2026-06-26 20:04:53.211476,52,0,3.0,0,859208,53943,48764,5179,9.60087499768274,5134,124,9,1071060504,193922407,1264982911,1132507,197421311,1.6012823081546783
2026-06-26 20:04:53.216506,53,0,3.0,0,859218,53943,48764,5179,9.60087499768274,5134,124,9,1071060504,193922407,1264982911,1132507,197421311,0.0
2026-06-26 20:04:53.221502,54,0,3.0,0,859228,53943,48764,5179,9.60087499768274,5134,124,9,1071060504,193922407,1264982911,1132507,197421311,0.0
2026-06-26 20:04:53.226486,55,0,3.0,0,859238,53943,48764,5179,9.60087499768274,5134,124,9,1071060504,193922407,1264982911,1132507,197421311,0.0
2026-06-26 20:04:53.231476,56,0,3.0,0,859248,53945,48766,5179,9.600519047177682,5134,124,9,1071060702,193922407,1264983109,1132529,197421311,0.31743486973947893
2026-06-26 20:04:53.236495,57,0,3.0,0,859258,53945,48766,5179,9.600519047177682,5134,124,9,1071060702,193922407,1264983109,1132529,197421311,0.0
2026-06-26 20:04:53.241492,58,0,3.0,0,859268,53946,48767,5179,9.600341081822563,5134,124,9,1071060979,193922407,1264983386,1132538,197421311,0.44346607964778867
2026-06-26 20:04:53.246481,59,0,3.0,0,859278,53946,48767,5179,9.600341081822563,5134,124,9,1071060979,193922407,1264983386,1132538,197421311,0.0
2026-06-26 20:04:53.251481,60,0,3.0,0,859288,53950,48771,5179,9.599629286376274,5134,124,9,1071061487,193922407,1264983894,1132614,197421311,0.8128
2026-06-26 20:04:53.256483,61,0,3.0,0,859298,53950,48771,5179,9.599629286376274,5134,124,9,1071061487,193922407,1264983894,1132614,197421311,0.0
2026-06-26 20:04:53.261486,62,0,3.0,0,859308,53951,48772,5179,9.599451354006414,5134,124,9,1071061588,193922407,1264983995,1132627,197421311,0.16150309814111533
2026-06-26 20:04:53.266479,63,0,3.0,0,859318,53951,48772,5179,9.599451354006414,5134,124,9,1071061588,193922407,1264983995,1132627,197421311,0.0
2026-06-26 20:04:53.271473,64,0,3.0,0,859328,53952,48773,5179,9.599273428232504,5134,124,9,1071061694,193922407,1264984101,1132645,197421311,0.1698037645174209
2026-06-26 20:04:53.276520,65,0,3.0,0,859338,53952,48773,5179,9.599273428232504,5134,124,9,1071061694,193922407,1264984101,1132645,197421311,0.0
2026-06-26 20:04:53.281485,66,0,3.0,0,859348,53954,48775,5179,9.598917596471068,5134,124,9,1071062234,193922407,1264984641,1132722,197421311,0.8700906344410876
2026-06-26 20:04:53.286482,67,0,3.0,0,859358,53954,48775,5179,9.598917596471068,5134,124,9,1071062234,193922407,1264984641,1132722,197421311,0.0
2026-06-26 20:04:53.291474,68,0,3.0,0,859368,53956,48776,5180,9.6004151530877,5134,124,9,1071062340,193922508,1264984848,1132735,197421311,0.16987179487179488
2026-06-26 20:04:53.296501,69,0,3.0,0,859378,53956,48776,5180,9.6004151530877,5134,124,9,1071062340,193922508,1264984848,1132735,197421311,0.0
2026-06-26 20:04:53.301490,70,0,3.0,0,859388,53957,48777,5180,9.600237225939173,5135,124,9,1071062441,193922508,1264984949,1132748,197421412,0.16195630386851073
2026-06-26 20:04:53.306481,71,0,3.0,0,859398,53957,48777,5180,9.600237225939173,5135,124,9,1071062441,193922508,1264984949,1132748,197421412,0.0
2026-06-26 20:04:53.311478,72,0,3.0,0,859408,53959,48779,5180,9.599881391426825,5135,124,9,1071062570,193922508,1264985078,1132784,197421412,0.20652391434860917
2026-06-26 20:04:53.316495,73,0,3.0,0,859418,53959,48779,5180,9.599881391426825,5135,124,9,1071062570,193922508,1264985078,1132784,197421412,0.0
2026-06-26 20:04:53.321483,74,0,3.0,0,859428,53961,48781,5180,9.599525583291637,5135,124,9,1071063200,193922508,1264985708,1132867,197421412,1.0104250200481155
2026-06-26 20:04:53.326492,75,0,3.0,0,859438,53961,48781,5180,9.599525583291637,5135,124,9,1071063200,193922508,1264985708,1132867,197421412,0.0
2026-06-26 20:04:53.331477,76,0,3.0,0,859448,53961,48781,5180,9.599525583291637,5135,124,9,1071063200,193922508,1264985708,1132867,197421412,0.0
2026-06-26 20:04:53.336499,77,0,3.0,0,859458,53961,48781,5180,9.599525583291637,5135,124,9,1071063200,193922508,1264985708,1132867,197421412,0.0
2026-06-26 20:04:53.341481,78,0,3.0,0,859468,53963,48783,5180,9.599169801530678,5135,124,9,1071063458,193922508,1264985966,1132885,197421412,0.41429144921718186
2026-06-26 20:04:53.346485,79,0,3.0,0,859478,53963,48783,5180,9.599169801530678,5135,124,9,1071063458,193922508,1264985966,1132885,197421412,0.0
2026-06-26 20:04:53.351480,80,0,3.0,0,859488,53964,48783,5181,9.600845007782967,5135,124,9,1071063458,193922913,1264986371,1132885,197421412,0.0
2026-06-26 20:04:53.356506,81,0,3.0,0,859498,53964,48783,5181,9.600845007782967,5135,124,9,1071063458,193922913,1264986371,1132885,197421412,0.0
2026-06-26 20:04:53.361478,82,0,3.0,0,859508,53965,48784,5181,9.600667099045678,5136,124,9,1071063863,193922913,1264986776,1132902,197421817,0.6516492357200322
2026-06-26 20:04:53.366482,83,0,3.0,0,859518,53965,48784,5181,9.600667099045678,5136,124,9,1071063863,193922913,1264986776,1132902,197421817,0.0
2026-06-26 20:04:53.371477,84,0,3.0,0,859528,53966,48785,5181,9.600489196901753,5136,124,9,1071063891,193922913,1264986804,1132925,197421817,0.04484484484484484
2026-06-26 20:04:53.376505,85,0,3.0,0,859538,53966,48785,5181,9.600489196901753,5136,124,9,1071063891,193922913,1264986804,1132925,197421817,0.0
2026-06-26 20:04:53.381486,86,0,3.0,0,859548,53967,48786,5181,9.600311301350825,5136,124,9,1071064032,193922913,1264986945,1132930,197421817,0.2264605500903433
2026-06-26 20:04:53.386482,87,0,3.0,0,859558,53967,48786,5181,9.600311301350825,5136,124,9,1071064032,193922913,1264986945,1132930,197421817,0.0
2026-06-26 20:04:53.391478,88,0,3.0,0,859568,53969,48788,5181,9.599955530026497,5136,124,9,1071064575,193922913,1264987488,1132976,197421817,0.8694955964771818
2026-06-26 20:04:53.396499,89,0,3.0,0,859578,53969,48788,5181,9.599955530026497,5136,124,9,1071064575,193922913,1264987488,1132976,197421817,0.0
2026-06-26 20:04:53.401482,90,0,3.0,0,859588,53969,48788,5181,9.599955530026497,5136,124,9,1071064575,193922913,1264987488,1132976,197421817,0.0
2026-06-26 20:04:53.406477,91,0,3.0,0,859598,53969,48788,5181,9.599955530026497,5136,124,9,1071064575,193922913,1264987488,1132976,197421817,0.0
2026-06-26 20:04:53.411474,92,0,3.0,0,859608,53970,48789,5181,9.599777654252364,5136,124,9,1071064603,193922913,1264987516,1132999,197421817,0.044826896137682606
2026-06-26 20:04:53.416502,93,0,3.0,0,859618,53970,48789,5181,9.599777654252364,5136,124,9,1071064603,193922913,1264987516,1132999,197421817,0.0
2026-06-26 20:04:53.421482,94,0,3.0,0,859628,53972,48791,5181,9.599421922478323,5136,124,9,1071065005,193922913,1264987918,1133037,197421817,0.6457831325301204
2026-06-26 20:04:53.426491,95,0,3.0,0,859638,53972,48791,5181,9.599421922478323,5136,124,9,1071065005,193922913,1264987918,1133037,197421817,0.0
2026-06-26 20:04:53.431480,96,0,3.0,0,859648,53972,48791,5181,9.599421922478323,5136,124,9,1071065005,193922913,1264987918,1133037,197421817,0.0
2026-06-26 20:04:53.436504,97,0,3.0,0,859658,53972,48791,5181,9.599421922478323,5136,124,9,1071065005,193922913,1264987918,1133037,197421817,0.0
2026-06-26 20:04:53.441490,98,0,3.0,0,859668,53975,48794,5181,9.598888374247338,5136,124,9,1071065315,193922913,1264988228,1133095,197421817,0.49739269955876453
2026-06-26 20:04:53.446487,99,0,3.0,0,859678,53975,48794,5181,9.598888374247338,5136,124,9,1071065315,193922913,1264988228,1133095,197421817,0.0
2026-06-26 20:04:53.451478,100,0,3.0,0,859688,53979,48797,5182,9.600029641156747,5136,124,9,1071065729,193923042,1264988771,1133138,197421817,0.663594470046083
2026-06-26 20:04:53.456497,101,0,3.0,0,859698,53979,48797,5182,9.600029641156747,5136,124,9,1071065729,193923042,1264988771,1133138,197421817,0.0
2026-06-26 20:04:53.461480,102,0,3.0,0,859708,53981,48799,5182,9.59967395935607,5137,124,9,1071065886,193923042,1264988928,1133176,197421946,0.2520569937788481
2026-06-26 20:04:53.466477,103,0,3.0,0,859718,53981,48799,5182,9.59967395935607,5137,124,9,1071065886,193923042,1264988928,1133176,197421946,0.0
2026-06-26 20:04:53.471477,104,0,3.0,0,859728,53983,48801,5182,9.599318303910492,5137,124,9,1071066144,193923042,1264989186,1133216,197421946,0.4128
2026-06-26 20:04:53.476533,105,0,3.0,0,859738,53983,48801,5182,9.599318303910492,5137,124,9,1071066144,193923042,1264989186,1133216,197421946,0.0
2026-06-26 20:04:53.481503,106,0,3.0,0,859748,53983,48801,5182,9.599318303910492,5137,124,9,1071066144,193923042,1264989186,1133216,197421946,0.0
2026-06-26 20:04:53.486485,107,0,3.0,0,859758,53983,48801,5182,9.599318303910492,5137,124,9,1071066144,193923042,1264989186,1133216,197421946,0.0
2026-06-26 20:04:53.491482,108,0,3.0,0,859768,53985,48803,5182,9.598962674817079,5137,124,9,1071066276,193923042,1264989318,1133255,197421946,0.2113267960776466
2026-06-26 20:04:53.496501,109,0,3.0,0,859778,53985,48803,5182,9.598962674817079,5137,124,9,1071066276,193923042,1264989318,1133255,197421946,0.0
2026-06-26 20:04:53.501488,110,0,3.0,0,859788,53985,48803,5182,9.598962674817079,5137,124,9,1071066276,193923042,1264989318,1133255,197421946,0.0
2026-06-26 20:04:53.506480,111,0,3.0,0,859798,53985,48803,5182,9.598962674817079,5137,124,9,1071066276,193923042,1264989318,1133255,197421946,0.0
2026-06-26 20:04:53.511477,112,0,3.0,0,859808,53988,48806,5182,9.59842928058087,5137,124,9,1071066636,193923042,1264989678,1133296,197421946,0.5763458074844907
2026-06-26 20:04:53.516491,113,0,3.0,0,859818,53988,48806,5182,9.59842928058087,5137,124,9,1071066636,193923042,1264989678,1133296,197421946,0.0
2026-06-26 20:04:53.521484,114,0,3.0,0,859828,53989,48807,5182,9.598251495675045,5137,124,9,1071066781,193923042,1264989823,1133322,197421946,0.2323252553575005
2026-06-26 20:04:53.526488,115,0,3.0,0,859838,53989,48807,5182,9.598251495675045,5137,124,9,1071066781,193923042,1264989823,1133322,197421946,0.0
2026-06-26 20:04:53.531478,116,0,3.0,0,859848,53990,48808,5182,9.598073717355065,5137,124,9,1071066958,193923042,1264990000,1133341,197421946,0.2837675350701403
2026-06-26 20:04:53.536501,117,0,3.0,0,859858,53990,48808,5182,9.598073717355065,5137,124,9,1071066958,193923042,1264990000,1133341,197421946,0.0
2026-06-26 20:04:53.541479,118,0,3.0,0,859868,53992,48810,5182,9.59771818047118,5137,124,9,1071067179,193923042,1264990221,1133393,197421946,0.3551627159501808
2026-06-26 20:04:53.546478,119,0,3.0,0,859878,53992,48810,5182,9.59771818047118,5137,124,9,1071067179,193923042,1264990221,1133393,197421946,0.0
2026-06-26 20:04:53.551476,120,0,3.0,0,859888,53993,48811,5182,9.597540421906544,5137,124,9,1071067207,193923042,1264990249,1133416,197421946,0.04481792717086835
2026-06-26 20:04:53.556486,121,0,3.0,0,859898,53993,48811,5182,9.597540421906544,5137,124,9,1071067207,193923042,1264990249,1133416,197421946,0.0
2026-06-26 20:04:53.561505,122,0,3.0,0,859908,53994,48812,5182,9.597362669926287,5137,124,9,1071067348,193923042,1264990390,1133436,197421946,0.22474596533173938
2026-06-26 20:04:53.566504,123,0,3.0,0,859918,53994,48812,5182,9.597362669926287,5137,124,9,1071067348,193923042,1264990390,1133436,197421946,0.0
2026-06-26 20:04:53.571480,124,0,3.0,0,859928,53995,48813,5182,9.59718492453005,5137,124,9,1071067376,193923042,1264990418,1133459,197421946,0.04501607717041801
2026-06-26 20:04:53.576528,125,0,3.0,0,859938,53995,48813,5182,9.59718492453005,5137,124,9,1071067376,193923042,1264990418,1133459,197421946,0.0
2026-06-26 20:04:53.581480,126,0,3.0,0,859948,53997,48815,5182,9.596829453488157,5137,124,9,1071067561,193923042,1264990603,1133508,197421946,0.2988691437802908
2026-06-26 20:04:53.586484,127,0,3.0,0,859958,53997,48815,5182,9.596829453488157,5137,124,9,1071067561,193923042,1264990603,1133508,197421946,0.0
2026-06-26 20:04:53.591479,128,0,3.0,0,859968,53998,48816,5182,9.596651727841772,5137,124,9,1071067702,193923042,1264990744,1133521,197421946,0.22582582582582583
2026-06-26 20:04:53.596488,129,0,3.0,0,859978,53998,48816,5182,9.596651727841772,5137,124,9,1071067702,193923042,1264990744,1133521,197421946,0.0
2026-06-26 20:04:53.601479,130,0,3.0,0,859988,54000,48818,5182,9.596296296296297,5137,124,9,1071067871,193923042,1264990913,1133554,197421946,0.2708875976758165
2026-06-26 20:04:53.606485,131,0,3.0,0,859998,54000,48818,5182,9.596296296296297,5137,124,9,1071067871,193923042,1264990913,1133554,197421946,0.0
2026-06-26 20:04:53.611475,132,0,3.0,0,860008,54000,48818,5182,9.596296296296297,5137,124,9,1071067871,193923042,1264990913,1133554,197421946,0.0
2026-06-26 20:04:53.616482,133,0,3.0,0,860018,54000,48818,5182,9.596296296296297,5137,124,9,1071067871,193923042,1264990913,1133554,197421946,0.0
2026-06-26 20:04:53.621477,134,0,3.0,0,860028,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.04484484484484484
2026-06-26 20:04:53.626488,135,0,3.0,0,860038,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.0
2026-06-26 20:04:53.631471,136,0,3.0,0,860048,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.0
2026-06-26 20:04:53.636484,137,0,3.0,0,860058,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.0
2026-06-26 20:04:53.641482,138,0,3.0,0,860068,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.0
2026-06-26 20:04:53.646477,139,0,3.0,0,860078,54001,48819,5182,9.596118590396474,5137,124,9,1071067899,193923042,1264990941,1133577,197421946,0.0
2026-06-26 20:04:53.651472,140,0,3.0,0,860088,54002,48820,5182,9.595940891078108,5137,124,9,1071068060,193923042,1264991102,1133607,197421946,0.25785785785785786
2026-06-26 20:04:53.656490,141,0,3.0,0,860098,54002,48820,5182,9.595940891078108,5137,124,9,1071068060,193923042,1264991102,1133607,197421946,0.0
2026-06-26 20:04:53.661487,142,0,3.0,0,860108,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.044826896137682606
2026-06-26 20:04:53.666476,143,0,3.0,0,860118,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.671469,144,0,3.0,0,860128,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.676504,145,0,3.0,0,860138,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.681479,146,0,3.0,0,860148,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.686475,147,0,3.0,0,860158,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.691467,148,0,3.0,0,860168,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.696481,149,0,3.0,0,860178,54003,48821,5182,9.595763198340833,5137,124,9,1071068088,193923042,1264991130,1133630,197421946,0.0
2026-06-26 20:04:53.701483,150,0,3.0,0,860188,54004,48822,5182,9.595585512184282,5137,124,9,1071068229,193923042,1264991271,1133652,197421946,0.22550979608156738
2026-06-26 20:04:53.706474,151,0,3.0,0,860198,54004,48822,5182,9.595585512184282,5137,124,9,1071068229,193923042,1264991271,1133652,197421946,0.0
2026-06-26 20:04:53.711469,152,0,3.0,0,860208,54006,48824,5182,9.595230159611894,5137,124,9,1071068434,193923042,1264991476,1133700,197421946,0.3283283283283283
2026-06-26 20:04:53.716493,153,0,3.0,0,860218,54006,48824,5182,9.595230159611894,5137,124,9,1071068434,193923042,1264991476,1133700,197421946,0.0
2026-06-26 20:04:53.721482,154,0,3.0,0,860228,54006,48824,5182,9.595230159611894,5137,124,9,1071068434,193923042,1264991476,1133700,197421946,0.0
2026-06-26 20:04:53.726489,155,0,3.0,0,860238,54006,48824,5182,9.595230159611894,5137,124,9,1071068434,193923042,1264991476,1133700,197421946,0.0
2026-06-26 20:04:53.731472,156,0,3.0,0,860248,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.04495283965482641
2026-06-26 20:04:53.736495,157,0,3.0,0,860258,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.741473,158,0,3.0,0,860268,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.746477,159,0,3.0,0,860278,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.751472,160,0,3.0,0,860288,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.756493,161,0,3.0,0,860298,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.761477,162,0,3.0,0,860308,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.766473,163,0,3.0,0,860318,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.771468,164,0,3.0,0,860328,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.776512,165,0,3.0,0,860338,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.781476,166,0,3.0,0,860348,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.786472,167,0,3.0,0,860358,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.791471,168,0,3.0,0,860368,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.796487,169,0,3.0,0,860378,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.801486,170,0,3.0,0,860388,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
2026-06-26 20:04:53.806474,171,0,3.0,0,860398,54007,48825,5182,9.595052493195325,5137,124,9,1071068462,193923042,1264991504,1133723,197421946,0.0
